UIUX,CLUB,BL,TARGET PRODUCT,TEST TYPE,COMPONENT,VARIABLE,JIRA URL,TARGET URL,TITLE,WINNER,STATUS,START DATE,TODAY'S DATE,PROJECTED END DATE,PROJECTED # OF DAYS,PROJECTED SAMPLE SIZE PER OFFER,PROJECTED LIFT,CURRENT FLIGHT (DAYS),ACTUAL END DATE,RETEST,TOTAL FLIGHT (DAYS),PRODUCTION LIVE DATE,AVG LIFT (%),PRIMARY GOAL,DESCRIPTION,LEARNINGS,BL REQUEST (Y/A:B:C)
RB,NE,fxx,Finance Products,,Card Carousel,copy - cta,https://aaanortheast.atlassian.net/browse/AT-300,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_fxxhome_cc_cta0318avv2,fxx_fxxhome_cc_cta_0318_av_v2,A,COMPLETED,"Mon, 03/12/18","Tue, 09/10",,,,,,"Fri, 06/15",FALSE,95,,,Financial Homepage Additional Finance Services Card Carousel,Increase clicks in the Additional Financial Services card carousel component on the Financial homepage. CTA Links vs. CTA Buttons.,,
RB,NE,Other,Mobile App,,Redesign,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/gxx_mobileapp_redesigncopy0318dsktp,gxx_mobileapp_redesign_copy_0318_dsktp,B,COMPLETED,"Wed, 03/14/18","Tue, 09/10",,,,,,"Fri, 04/6",FALSE,23,,,General - Mobile App page Features Component,Increase clicks to Google Play and App Store. Changed layout of app features component. Desktop Only.,,
RB,NE,fxx,Home Loans,,Hero,copy - title,https://aaanortheast.atlassian.net/browse/AT-302,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_homeloans_herocta0318av,fxx_homeloans_hero_cta_0318_av,A,COMPLETED,"Mon, 03/19/18","Tue, 09/10",,,,,,"Wed, 03/28",FALSE,9,,,Financial Mortgages Homepage Hero CTA Button,Increase clicks to Home Loans Application (changed hero CTA button copy).,,
MG,NE,txx,Travel Insurance,,Redesign,redirect,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/txx_insurancelandingpagevssubpage032118,txx_insurancelandingpage_vs_subpage_032118,B,COMPLETED,"Wed, 03/21/18","Tue, 09/10","Wed, 03/21",0,,,,"Mon, 07/30",FALSE,131,,5.35%,Increase conversions to Travel Insurance.,"Sub content v. Full bleed.
Data: https://aaanortheast.atlassian.net/browse/QA-1972
Lost on mobile. Will activate B on desktop via xp targeting.",,
RB,NE,txx,Featured Vacations,,Redesign,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/txx_txxhome_cc_redesign0318av,txx_txxhome_cc_redesign_0318_av,B,COMPLETED,"Thu, 03/22/18","Tue, 09/10",,,,,,"Mon, 04/23",FALSE,32,,,Travel Featured Vacations Cards vs. Tiles,Redesigning Featured Vacations cards to increase clicks/conversions. Changed design into Tiles.,,
RB,NE,ixx,Auto Insurance,,Form,other,https://aaanortheast.atlassian.net/browse/AT-284,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_maauto_mobileprogress0218mbl,ixx_maauto_mobileprogress_0218_mbl,B,COMPLETED,"Mon, 03/26/18","Tue, 09/10",,,,,,"Wed, 05/9",FALSE,44,,,increase MA Auto Insurance Quote application completions on mobile devices.,Displayed Mobile Friendly Progress Bar.,,
RB,NE,fxx,Auto Buying Program,,Redirect,redirect,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_autobuy_funnelredirect0218avcopy,fxx_autobuy_funnel_redirect_0218_av_v2,A,COMPLETED,"Mon, 03/26/18","Tue, 09/10",,,,,,"Thu, 04/5",FALSE,10,,,Auto Buying Program Page,Increase conversions for the Auto Buying Program True Car Widget. Testing General Content Page vs. Full Landing Page.,,
PM,NE,mxx,Join,,Redirect,,n/a,mxx_nehome_join_redirect_0218_coverage,mxx_nehome_join_redirect_0218_coverage,B,COMPLETED,"Thu, 02/1/18","Tue, 09/10",,,,,,,FALSE,,,2.08%,Increase conversion to join.,,,
PM,NE,mxx,Join,,Redirect,,n/a,mxx_mxxhome_Redirect_funnel_0118_cmpid_nj,mxx_mxxhome_Redirect_funnel_0118_cmpid_nj,B,COMPLETED,"Mon, 01/1/18","Tue, 09/10",,,,,,,FALSE,,,1.88%,Increase conversion to join.,,,
PM,NE,mxx,Join,,Funnel,,n/a,mxx_mxxjoinfunnel_exitintent_0418_av,mxx_mxxjoinfunnel_exitintent_0418_av,A,COMPLETED,"Sun, 04/1/18","Tue, 09/10",,,,,,,FALSE,,,-1.44%,Increase conversion to join.,,,
RB,NE,fxx,Auto Loans,,Redesign,styling,https://aaanortheast.atlassian.net/browse/AT-311,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_autoloans_5050redesign0418avv2,fxx_autoloans_5050_redesign_0418_av,A,COMPLETED,"Tue, 04/10/18","Tue, 09/10",,,,,,"Fri, 05/4",FALSE,24,,,Auto Loans Landing Page 5050 Component vs. One Column Redesign,Redesigned component below hero image to increase clicks to Auto Loan Application (One Column vs. 5050).,,
RB,NE,axx,EZPass MA,,Redesign,styling,https://aaanortheast.atlassian.net/browse/AT-309,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/axx_ezpass_cta_ctaban0418av,axx_ezpass_cta_ctaban_0418_av,B,COMPLETED,"Fri, 04/13/18","Tue, 09/10",,,,,,"Thu, 05/3",FALSE,20,,,Increase clicks for CTA Application and Branch Locator (CTA links vs. CTA Buttons).,Increase clicks for CTA Application and Branch Locator (CTA links vs. CTA Buttons).,,
RB,NE,fxx,Auto Loans,,Form,other,https://aaanortheast.atlassian.net/browse/AT-316,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_autoloanapp_funnel0418av,fxx_autoloanapp_funnel_0418_av,B,COMPLETED,"Sun, 04/15/18","Tue, 09/10",,,,,,"Thu, 06/7",FALSE,53,,,Auto Loan Application Reducing Steps in Progress Bar,Increase conversions for Auto Loan Application by reducing steps in the progress bar.,,
MG,PV,txx,CCX Products,,Widget,copy - title,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/pv-travel-widget-copy-test,pv-pvhome-widget-copy-0418-av,A,COMPLETED,"Fri, 04/20/18","Tue, 09/10","Fri, 04/20",0,,,,"Tue, 04/24",FALSE,4,,N/A,Increase conversions by click activity in travel widget. Changed heading from 'Travel Discounts' to 'Your Adventure Begins with AAA',Travel Discounts v. 'Your Adventure Begins with AAA,,
MG,OAC,txx,MVP,,Widget,copy - title,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/txx-pvtxxhome-widget-title-0618-av,oac-txx-txxhome-widget-title-0418-av,A,COMPLETED,"Mon, 04/23/18","Tue, 09/10","Mon, 04/23",0,,,,"Tue, 04/24/18",FALSE,1,,N/A,"Increase conversions by click activity in travel widget. Changed heading from 'Search. Book, Save.' to 'Plan. Book. Go.'","Search. Book, Save. v. Plan. Book. Go.",,
RB,NE,mxx,Baseball Sweepstakes,,Redesign,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/mxx_bbsweepstakesredesign0418av,mxx_bbsweepstakes_redesign_0418_av,B,COMPLETED,"Fri, 04/27/18","Tue, 09/10",,,,,,"Wed, 05/2",FALSE,5,,,Membership Baseball Sweepstakes Red Sox Landing Page,Minor edits/additions to one-column component of Red Sox Baseball Sweepstakes landing page. Added Grand Prize Banner.,,
PM,NE,mxx,Upgrade,,Redesign,,n/a,mxx_mxxhome_upgrade_redesign_0518_av_v2_copy,mxx_mxxhome_upgrade_redesign_0518_av_v2_copy,B,COMPLETED,"Tue, 05/1/18","Tue, 09/10",,,,,,,FALSE,,,12.00%,Increase conversion to Upgrades.,,,
PM,NE,mxx,Join,,Funnel,,n/a,mxx_mxxjoinfunnel_modal_0318_av,mxx_mxxjoinfunnel_modal_0318_av,B,COMPLETED,"Thu, 03/1/18","Tue, 09/10",,,,,,,FALSE,,,1.62%,Increase conversion to join.,,,
PM,NE,mxx,Join,,Funnel,styling,n/a,mxx_mxxjoinfunnel_redesign_0518_mbl_v2,mxx_mxxjoinfunnel_redesign_0518_mbl_v2,A,COMPLETED,"Tue, 05/1/18","Tue, 09/10",,,,,,,FALSE,,,-5.93%,Increase conversion to join.,,,
PM,NE,mxx,Join,,Funnel,styling,n/a,mxx_joinfunnel_component_redesign_0518_av,mxx_joinfunnel_component_redesign_0518_av,A,COMPLETED,"Tue, 05/1/18","Tue, 09/10",,,,,,,FALSE,,,-10.29%,Increase conversion to join.,,,
PM,NE,mxx,Join,,Redirect,redirect,n/a,mxx_mxxhome_join_redirect_0518_cmpid,mxx_mxxhome_join_redirect_0518_cmpid,A,COMPLETED,"Tue, 05/1/18","Tue, 09/10",,,,,,,FALSE,,,-80.05%,Increase conversion to join.,,,
MG,OAC,ccx,CCX Schedule Service,,Nav,copy - cta,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-cxx-nav-copy-0518-av,oac-cxx-nav-copy-0518-av-dsktp,B,COMPLETED,"Mon, 05/7/18","Tue, 09/10","Mon, 05/7",0,,,,"Thu, 05/17",FALSE,10,,58.00%,PG: Increase conversion and drive traffic to the Car Repair navigation button. SG: Submit schedule service form.,Car Care Plus v. Car Repair,,
MG,OAC,ccx,CCX Schedule Service,,Nav,copy - cta,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-cxx-nav-copy-0518-av-mbl,oac-cxx-nav-copy-0518-av-mbl,B,COMPLETED,"Tue, 05/8/18","Tue, 09/10","Tue, 05/8",0,,,,"Thu, 05/17",FALSE,9,,30.00%,PG: Increase conversion and drive traffic to the Car Repair navigation button. SG: Submit schedule service form.,Car Care Plus v. Car Repair,,
RB,NE,mxx,Baseball Sweepstakes,,Redesign,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/mxx_baseballsweepstakesredesign0518avv2,mxx_baseballsweepstakes_redesign_0518_av_v2,B,COMPLETED,"Tue, 05/8/18","Tue, 09/10",,,,,,"Wed, 05/30",FALSE,22,,,Increase conversions for Baseball Sweepstakes,Redesigned Member and Non-Member CTA Button Components. 2-column layout.,,
MG,PV,txx,MVP,,Hero,image,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/pv-txx-mvp-hero-swapoffer-0518-av,pv-txx-mvp-hero-swapoffer-0518-lim,A,COMPLETED,"Wed, 05/9/18","Tue, 09/10","Wed, 05/9",0,,,,"Tue, 05/15/18",FALSE,6,,N/A,Increase conversions to MVP for members., Plan Your Trip v. Happy Place,,
RB,NE,ixx,Insurance Products,,Widget,other,https://aaanortheast.atlassian.net/browse/AT-319,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_ixxhome_zipwidget0518av,ixx_ixxhome_zipwidget_0518_av,B,COMPLETED,"Wed, 05/9/18","Tue, 09/10",,,,,,"Tue, 07/03",FALSE,55,,,Increase clicks/engagement in the Insurance widget.,Get More Widget Submissions with Zip Field Instead of State Dropdown.,,
MG,OAC,mxx,Logins,,Button,copy - cta,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-mxx-login-page-register-now-av,oac-mxx-login-page-register-now-av,A,COMPLETED,"Thu, 05/10/18","Tue, 09/10","Thu, 05/10",0,,,,"Mon, 05/14",FALSE,4,,,"Member Foresee report - issue - looking for ""register"" for account instead of ""create login"". Test to see if register now will recieve more clicks as opposed to create a login.",Create a Login v. Register,,
MG,OAC,mxx,Join,,Button,copy - cta,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-mxx-index-button-copy-0518-av,oac-mxx-index-button-copy-0518-av,NONE,COMPLETED,"Mon, 05/14/18","Tue, 09/10","Mon, 05/14",0,,,,"Tue, 07/3",FALSE,50,,,Clicks to the home page hero join button. Join vs Join The Club.,Join AAA v. Join the Club,,
MG,OAC,ccx,CCX Services,,5050,image,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac-ccx-ccxhome-5050-image-0518-av,oac-ccx-ccxhome-5050-image-0518-av,NONE,COMPLETED,"Mon, 05/14/18","Tue, 09/10","Sun, 08/5",83,"2,217",55%,,"Wed, 08/1",FALSE,79,,,Increase conversion to 5050 links.,Blue copy v. Orange copy in 5050 image.,"Switched 5050 image to version with orange copy - it did not impact clicks and is now cohesive with BL color scheme
https://aaanortheast.atlassian.net/browse/MUL-541",Y/B
RB,NE,fxx,Finance Products,,Hero,image,https://aaanortheast.atlassian.net/browse/AT-325,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_fxxhome_heroparallax0518av,fxx_fxxhome_hero_parallax_0518_dsktp,B,COMPLETED,"Wed, 05/16/18","Tue, 09/10",,,,,,"Mon, 07/9",FALSE,54,,,Finance Homepage Hero Parallax Scrolling,Increase clicks to Auto and Home Loans CTA buttons by adding parallax scrolling to the hero.,,
RB,NE,dsx,RI Driving School,,Redesign,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/dsx_dsxrihome_directoryredesign0517riv,dsx_dsxrihome_directory_redesign_0517_riv,NONE,COMPLETED,"Mon, 05/21/18","Tue, 09/10",,,,,,"Mon, 08/6",FALSE,77,,,Rhode Island Driving School Homepage Behind the Wheel/Classroom Curriculum,Redesign above the fold component for Behind the Wheel and Classroom Curriculum content to increase engagement/clicks.,,
MG,NE,txx,MVP,,Card Carousel,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/ne-txx-txxhome-cc-resdesign-0518-av0,ne-txx-txxhome-cc-redesign-0518-av,B,COMPLETED,"Tue, 05/29/18","Tue, 09/10","Tue, 05/29",0,,,,"Mon, 07/16/18",FALSE,48,,14.71%,Increase conversions in Featured Vacations to MVP.,"Static Card Carousel v. Animated Card (Carousel)
6/6 - Moved to Desktop Audience. -37.34% Lift @ 99.86% Conf.",,
MG,PV,txx,MVP,,Hero,image,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/pv-txx-pvhome-hero-swap-offer-0518-lnv,pv-txx-pvhome-hero-swap-offer-0518-lnv,A,COMPLETED,"Wed, 05/30/18","Tue, 09/10","Wed, 05/30",0,,,,"Tue, 06/12/18",FALSE,13,,,Increase conversions to MVP at late night hours.,Still Awake creative 10p-4a,,Y
PM,NE,mxx,Join,,Redesign,,n/a,mxx_mxxhome_mxxpricing_redesign_1117_av,mxx_mxxhome_mxxpricing_redesign_1117_av,B,COMPLETED,"Wed, 11/1/17","Tue, 09/10",,,,,,,FALSE,,,1.32%,Increase conversion to join.,,,
PM,NE,mxx,Join,,Funnel,,n/a,join payment page,mxx_nejoin_animate_0618_dsktp,,DRAFT,"Fri, 06/1/18","Tue, 09/10",,,,,,,FALSE,,,,Increase conversion to join.,,,
MG,OAC,dxx,Discounts,,Nav,copy - cta,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-dxx-nav-copy-0618-av,oac-dxx-nav-copy-0518-av,A,COMPLETED,"Mon, 06/4/18","Tue, 09/10","Mon, 06/4",0,,,,"Wed, 06/6",FALSE,2,,N/A,Increase traffic to Discounts HP.,"Discounts v. Savings - Test has been completed.

Ran for a total of 3 days.
Control A - Discounts
Experience B - Savings
Winner: Control (A) 
Confidence: 98%
Experience B lift impact: -32.88%

Test launched and concluded quickly as the confidence reached 98% with a major negative impact to Discounts. It is also important to note that experience B ""Savings"" never took over as leader in the conversion rate. The control consistently had a higher click conversion rate.",,
MG,OAC,ccx,CCX Schedule Service,,Hero,copy - title,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-ccx-ccxhome-hero-copy-0618-av,oac-ccx-ccxhome-hero-copy-0618-av,NONE,COMPLETED,"Mon, 06/4/18","Tue, 09/10","Mon, 06/4",0,,,,"Thu, 06/7",FALSE,3,,,Increase conversion to Schedule Service or Find a Location CTAs.,"AAA Car Repair v. From oil changes to new tires, you'll always find savings with us!
6/7 - no data is flowing in. Duplicating and reporting suite into Target.",,
MG,OAC,mxx,Join,,Nav,redirect,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-mxx-campaign-join-redirect-0618-av,oac-mxx-campaign-join-redirect-0618-av,NONE,COMPLETED,"Mon, 06/4/18","Tue, 09/10","Mon, 06/4",0,,,,"Thu, 06/7",FALSE,3,,,Increase conversions to Join from Search campaign.,"Header/Footer v. Brandless
6/7 - no data is flowing in. Duplicating and reporting suite into Target.",,
MG,OAC,mxx,Join,,MXX Pricing,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-mxx-mxxhome-mxxpricing-redesign-0518-av,oac-mxx-mxxhome-mxxpricing-redesign-0518-av,NONE,COMPLETED,"Mon, 06/4/18","Tue, 09/10","Mon, 06/4",0,,,,"Tue, 07/3",FALSE,29,,,Increase conversion to Join funnel.,3 col pricing component v. Truck pricing component.,,
RB,NE,ixx,Insurance Products,,Serv Cat,styling,https://aaanortheast.atlassian.net/browse/AT-326,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_ixxhome,ixx_ixxhome_servicecat_redesign_0618_av,A,COMPLETED,"Wed, 06/6/18","Tue, 09/10",,,,,,"Fri, 07/6",FALSE,30,,,Increase clicks/engagement to Insurance product pages.,Redesigned the service categories component. Changed to carousel with zoom animation.,,
MG,OAC,mxx,Join,,Redirect,copy - title,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-mxx-campaign-join-redirect-0618-av-2,oac-mxx-campaign-join-redirect-0618-av-2,NONE,COMPLETED,"Thu, 06/7/18","Tue, 09/10","Thu, 06/7",0,,,,"Tue, 07/3",FALSE,26,,,Increase conversions to Join from Search campaign. Reporting source: Target,Header/footer v. brandless - affects other BLs.,,
MG,OAC,ccx,Schedule Service,,Hero,copy - title,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-ccx-ccxhome-hero-copy-0618-av-2,oac-ccx-ccxhome-hero-copy-0618-av,NONE,COMPLETED,"Thu, 06/7/18","Tue, 09/10","Thu, 06/7",0,,,,"Tue, 07/24",TRUE,47,,,Increase conversion to Schedule Service or Find a Location CTAs.,"AAA Car Repair v. From oil changes to new tires, you'll always find savings with us!",,
MG,OAC,mxx,Auto Insurance,,Form,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-ixx-autoixxquote-form-redirect-0618-av,oac-ixx-autoixxquote-form-redesign-0618-av,NONE,COMPLETED,"Mon, 06/11/18","Tue, 09/10","Mon, 06/11",0,,,,"Wed, 06/13",FALSE,2,,,Increase conversion to Auto Insurance Quote.,"Two col form v. One col form
6/13 - Ended test to move to Target reporting suite for auto-allocate.",,
MG,OAC,mxx,Renew,,Funnel,copy - title,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-mxx-profile-auto-renew-copy-0618-av0,oac-mxx-profile-auto-renew-copy-0618-av,A,COMPLETED,"Tue, 06/12/18","Tue, 09/10","Tue, 06/12",0,,,,"Tue, 06/19",FALSE,7,,--%,Increase conversion to Auto Renew.,Auto Renew v. Auto Pay,,
MG,NE,fxx,Auto Loans,,5050,image,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_autoloans_onecolimage0618mbl,fxx_autoloans_onecol_image_0618_mbl,NONE,COMPLETED,"Wed, 06/13/18","Tue, 09/10","Mon, 11/19",159,"3,180",20%,,"Wed, 08/1",FALSE,49,,,Removing image from one column component to increase clicks (mobile audiences only).,Mbl - image v. no image,Test shut off - inconclusive unable to reach confidence due to small audience size. (Mobile only test),
MG,OAC,ixx,Auto Insurance,,Form,redirect,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-ixx-autoixxquote-form-redirect-0618-av-2,oac-ixx-autoixxquote-form-redirect-0618-av-2,NONE,COMPLETED,"Wed, 06/13/18","Tue, 09/10","Wed, 06/13",0,,,,"Tue, 06/19",FALSE,6,,--%,Increase conversion to Auto Insurance Quote.,Two col form v. One col form,,
MG,OAC,ccx,CCX Services,,Nav,copy - cta,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/oac-cxx-nav-copy-0618-av,oac-cxx-nav-copy-0618-av,NONE,COMPLETED,"Wed, 06/13/18","Tue, 09/10",,n/a,AUTO ALLOCATE,-%,,"Thu, 08/9",FALSE,57,,,Clicks to CCP in desktop & mobile nav,Car Repair vs Car Repair & Maintenance vs Automotive,Used auto allocate and was unable to find a winner. Exp c took off with higher traffic rate and we will be running A vs C in a 5050 split test,
RB,NE,fxx,Auto Loans,,5050,image,https://aaanortheast.atlassian.net/browse/AT-328,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_autoloans_onecolimage0618mbl,fxx_autoloans_onecol_image_0618_mbl,NONE,COMPLETED,"Wed, 06/13/18","Tue, 09/10",,,,,,"Wed, 08/1",FALSE,49,,,Auto Loans One Column Component Image Removal for Mobile,Removing image from one column component to increase clicks (mobile audiences only).,,
MG,OAC,txx,MVP,,Icon Row,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-txx-txxhome-icon-redesign-0618-av,oac-txx-txxhome-icon-redesign-0618-av,B,COMPLETED,"Fri, 06/15/18","Tue, 09/10","Fri, 06/15",0,,,,"Tue, 06/26/18",FALSE,11,,119.91%,"Increase conversions to MVP, Hotels, and Car Rentals.",Checkmarks v. Icon w/ hyperlinks,,
MG,OAC,dxx,Discounts,,Hero,styling,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#activitydetails/A-B/oac-dxx-dxxhome-hero-redesign-0618-av,oac-dxx-dxxhome-hero-redesign-0618-av,B,COMPLETED,"Mon, 06/18/18","Tue, 09/10","Mon, 06/18",0,,,,"Mon, 06/25",FALSE,7,,72.50%,Increase conversion to Exclusive Member Discounts static cards.,Static widget hero v. Parallx widget hero,,
RB,NE,fxx,None,,Card Carousel,copy - cta,,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_fxxhome_cc_ctalinksredesign0618mbl,fxx_fxxhome_cc_ctalinks_redesign_0618_mbl,NONE,COMPLETED,"Mon, 06/18/18","Tue, 09/10","Sat, 11/3",138,-,20%,,"Wed, 08/1",FALSE,44,,-%,Version 2 - Increase clicks for the Additional Financial Services static cards (CTA buttons vs. CTA links). Mobile Only.,Mbl - cta links v. cta btns,Test shut off - inconclusive unable to reach confidence due to small audience size. (Mobile only test),
RB,NE,ixx,Auto Insurance,,Form,other,https://aaanortheast.atlassian.net/browse/AT-332,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/ixx_maauto_progressremovecopymvt0618av,ixx_maauto_progress_removecopy_mvt_0618_av,A,COMPLETED,"Mon, 06/18/18","Tue, 09/10",,,,,,"Tue, 07/17",FALSE,29,,,Increase MA Auto Quote Application completions.,Increase MA Auto Quote Application completions by removing estimated time copy from progress tracker.,,
RB,NE,fxx,Home Loans,,5050,styling,https://aaanortheast.atlassian.net/browse/AT-329,https://aaanortheast.marketing.adobe.com/content/mac/aaanortheast/target/activities.html#reports/A-B/fxx_fxxhome_5050redesign0618av,fxx_fxxhome_5050_redesign_0618_av,A,COMPLETED,"Mon, 06/18/18","Tue, 09/10",,,,,,"Mon, 07/9",FALSE,21,,,Finance Homepage Home Loans 5050 Component vs Three Tiles,Redesigned Home Loans component (5050 vs. Three Tile Display) to increase clicks/conversions.,,
